location,review,name,user_profile,userloc,rating
Udham-Singh-Nagar-District,"Location wise, it is situated in internal area far from main road. Room sevices is good. Rooms are neat and clean. Food is test and in resionable rates.overall hotel is comfortable and best for a official stay.",Dinesh K,/Profile/554dineshk,"New Delhi, India",30
