location,review,name,user_profile,userloc,rating
tehri-gharwal,"Beautiful and clean rooms,great view of himalyan range and yummy food,great hospitality staff..overall great experience in midway and also most peaceful and restful place with blessing of two natural eco parks",Sourav,/Profile/sourav232,"Bengaluru, India",40
