location,review,name,user_profile,userloc,rating
uttarkashi,Poor service Dirty Toilet no hot water poor quality meal rude behavior of staff No attachment of wash room in restaurant small smelling toilet toilet seat have no water connection no shower bedsheet was coloured unwashed,Ricky,/Profile/123ricky,,10
uttarkashi,Excellent location facing Ganga. On the main road to Gangotri. Very helpful staff and fast and superb service. Decent rooms on a nominal rent. Have sufficient bedding and can accommodate 3 adults very easily. Can give 4.5 stars,Srikanth R,/Profile/SrikanthR334,,40
