location,review,name,user_profile,userloc,rating
uttarkashi,"The property is located just opposite to the main Bus Terminal, yet the place is quiet and peaceful. Rooms are spacious and the washrooms are spotlessly clean. Room service is excellent. A full fledged restaurant is located just adjacent to the Bhawan.",Rahul J,/Profile/141rahulj,"New Delhi, India",40
