location,review,name,user_profile,userloc,rating
uttarkashi,This Hotel is tastefully built and well kept. Staff is very supportive. Can be visited for short vacation in itself. We went during off-season so food options were very limited and TV was not functioning.,Adv.SiddharthVerma,/Profile/AdvSiddharthVerma,"New Delhi, India",40
