location,review,name,user_profile,userloc,rating
haridwar,"just block this hotel from viewing there is nothing comforting about this hotel and also far from main pilgrimage site rooms needs maintainence staff is short ,resataurant is not operational all the time you have to be on time",Chirag T,/Profile/ChiragT106,,10
