location,review,name,user_profile,userloc,rating
haridwar,Location is far away from haridwar. People  visiting haridwar found it difficult to reach haridwar. Service is worst staff doest not have proper training to serve customer. Most of the staff are teenagers and inexperienced,Prakash R,/Profile/prakash01,,10
