location,review,name,user_profile,userloc,rating
ladakh,Nice peaceful place to stay. Away from city crowd but connected. walking distance to shanti stupa. Our host Mrs. Moheena is a great woman. Rooms are excellent. We enjoyed our stay at this hotel. They provide rooms at nominal charges.,Raghav S,/Profile/Raghav_13,"Madikeri, India",40
