location,review,name,user_profile,userloc,rating
ladakh,This is a best guest house in leh ladakh very clean and good staff owner is very friendly always respect to all customers everyday room cleaning and near the market once you stay there you will like always stay sane place,ZAIF INTERNATIONAL,/Profile/zaifleo,"Candolim, India",50
